,overall_text,start,end,text,label
7460,"The Tribunal doubted the presence of PWs 1, 3 and 4 and rejected their evidence.",[],[],[],[]
7461,The expression 'other purpose' were construed wide enough to include various illegalities.,[],[],[],[]
7462,"The learned single Judge of this Court while deciding the above case placed reliance on an unreported decision of this Court in Criminal Revision No. 255 of 1989, Barki v. State, decided on 14-9-1989.","[128, 163, 190]","[161, 177, 199]","['Criminal Revision No. 255 of 1989', 'Barki v. State', '14-9-1989']","['CASE_NUMBER', 'PRECEDENT', 'DATE']"
7463,"Feeling aggrieved by that order, Sri Kamal Kumar Jain filed a civil misc. writ petition No. 23703 of 92.","[37, 74]","[53, 103]","['Kamal Kumar Jain', 'writ petition No. 23703 of 92']","['OTHER_PERSON', 'CASE_NUMBER']"
7464,"10: T herefore, if an institution which has already been registered and recognized by the NCTE only for the purposes of running the college for Bachelor of Education and Bachelor of Physical Education courses and have not obtained the sanction for additional intake after the specified date, they are not to be subjected to the condition of obtaining a certificate of accreditation from the NAAC.","[90, 391]","[94, 395]","['NCTE', 'NAAC']","['ORG', 'ORG']"
7465,the ground  that	 they  could  not  pass	 the prescribed tests  for  their  permanent	 absorption  in	 its service.,[],[],[],[]
7466,"Subject to the provisions of this Act, the rules set out in the Schedule (hereinafter referred to as ""the Rules"") shall have effect in relation to and in connection with the carriage of goods by sea in ships carrying goods from any port in India to any other port whether in or outside India.""","[240, 286]","[245, 291]","['India', 'India']","['GPE', 'GPE']"
7467,"This amount, multiplied by 12, would come to Rs.24,000/- per annum.",[],[],[],[]
7468,"In that ease the only evidence given during the trial to connect the accused with the act of murder with which they were charged, was their own confessions contained in statements voluntarily made by them under Section 164, Cr. P. C., which confessions were retracted before the trial commenced.","[211, 224]","[222, 233]","['Section 164', 'Cr. P. C.']","['PROVISION', 'STATUTE']"
7469,"The submission of the learned counsel for the respondent banks is that the nationalised bank is a corpora- tion established by a Central Act, viz. the Banks Nationali- sation Act, and the premises belonging to a nationalised bank are 'public premises' under Section 2(e)(2)(ii) of the Public Premises Act.","[151, 258, 285]","[178, 277, 304]","['Banks Nationali- sation Act', 'Section 2(e)(2)(ii)', 'Public Premises Act']","['STATUTE', 'PROVISION', 'STATUTE']"
7470,"But this assumption is hot justified by the language of Article 31, clause (2), because all that this clause requires is that the purpose for which the acquisition is made must be a public purpose, or, in other words, the, acquisitions must be made to achieve a public purpose.",[56],[78],"['Article 31, clause (2)']",['PROVISION']
7471,"]
    (15)  The  Public  Premises Act  deals  with  Government property as well as property belonging to other legal  enti- ties mentioned in clauses (2) and (3) of Section 2(e) of the Public Premises Act.","[17, 142, 185]","[37, 177, 204]","['Public  Premises Act', 'clauses (2) and (3) of Section 2(e)', 'Public Premises Act']","['STATUTE', 'PROVISION', 'STATUTE']"
7472,"The M.A.C.Ts are constituted not only to allow the claim petitions which are genuine in nature but,, at the same time, the Tribunals also will have to keep in view that, compensation should not be awarded mechanically in every case and to accept the case of the claimant as if all that, the claimant says about the accident and the injuries is a truthful one.",[],[],[],[]
7473,"The order passed by Mr. Justice B.P. Singh reads thus:--                  
""Heard.",[32],[42],['B.P. Singh'],['JUDGE']
7474,"In the light of the aforesaid propositions, we may now refer to the facts in the present case.",[],[],[],[]
7475,"In that case, Bhagwati, J., points out that the word ""individual'' has not been defined in the Income-tax Act, and there is authority for the proposition that the word ""individual'' is wide enough to include a group of persons forming an unit","[14, 95]","[22, 109]","['Bhagwati', 'Income-tax Act']","['JUDGE', 'STATUTE']"
7476,"Both the appellant and the respondent, along with certain otner persons with whom we are not concerned in this appeal, stood as candidates for election to the Rajasthan Legislative Assembly from the Mahuwa Constituency.","[159, 199]","[189, 205]","['Rajasthan Legislative Assembly', 'Mahuwa']","['ORG', 'GPE']"
7477,"There was no information in PS Mussourie, however, on inquiry from local people, it was revealed that in the intervening night of 23/24.05.2003, two SC No. 01/01/11 14/42 cars i.e. one small car and other big car had come and a dead body was thrown out of the car.",[28],[40],['PS Mussourie'],['ORG']
7478,"PW-31 Sannappa and PW-32 Venkatesh ""are the panch witnesses to Exhibit P-23 (seizure mahazar of chopper) regarding recovery of sword r*""'% is _35_1 based on the voluntary statement of PW-32.","[6, 25]","[14, 34]","['Sannappa', 'Venkatesh']","['WITNESS', 'WITNESS']"
7479,What opportunity may be regarded as reasonable would necessarily depend on the practical necessities of the situation.,[],[],[],[]
7480,The defendant has examined Sh. Amrik Singh as DW1 and Sh. Darshan Singh as DW2.,"[31, 58]","[42, 71]","['Amrik Singh', 'Darshan Singh']","['WITNESS', 'WITNESS']"
7481,"Now, we take up D.B. Civil Special Appeal No. 28/79, filed by the Union of India and Ors..","[16, 75]","[51, 80]","['D.B. Civil Special Appeal No. 28/79', 'India']","['CASE_NUMBER', 'GPE']"
7482,"At this juncture, I called upon the learned Advocates in the open Court, to make their submissions as regards grant of backwages.",[],[],[],[]
7483,"For the foregoing reasons, we hold that there are no merits (1)[1955] 2 S.C.R. 1140.",[],[],[],[]
7484,(36)DBCWP No.9665/2008 Lohia Automobiles Division Vs. State of Rajasthan & Ors.,[23],[72],['Lohia Automobiles Division Vs. State of Rajasthan'],['PRECEDENT']
7485,"It has been averred that the plaintiff, after passing judgment & decree dated 03.07.2010 passed by Ms. R.Kiran Nath, the then learned Additional District Judge, Dwarka Courts, New Delhi, collected BRICKS, BADARPUR, CEMENT and other building material to partition the portion, to be given to the defendant.","[78, 103, 134]","[88, 115, 185]","['03.07.2010', 'R.Kiran Nath', 'Additional District Judge, Dwarka Courts, New Delhi']","['DATE', 'JUDGE', 'COURT']"
7486,"(B) If the initial appointment is not made by following the procedure laid down by the rules but the appointee continues in the post uninterruptedly till the regularisation of his service in accordance with the rules, the period of officiating service will be counted.",[],[],[],[]
7487,Sudesh had concealed the knife and tiffin in his Village Uhlawas at his house about which he knew and none else knew about it.,"[0, 57]","[6, 64]","['Sudesh', 'Uhlawas']","['OTHER_PERSON', 'GPE']"
7488,"The 3rd accused Kishore Singh met the 2nd accused Rameshdevji Shah, in connection with the export of cargo to USA.","[16, 50, 110]","[29, 66, 113]","['Kishore Singh', 'Rameshdevji Shah', 'USA']","['OTHER_PERSON', 'OTHER_PERSON', 'GPE']"
7489,"The question in all the three cases is common and a consolidated statement of the case has been drawn up by the Income-tax Appellate Tribunal, Cochin Bench, which has referred the case to us.",[112],[155],"['Income-tax Appellate Tribunal, Cochin Bench']",['COURT']
7490,It was held that there was only mis-description of the plaintiff.,[],[],[],[]
7491,"As was rightly done by Rajasthan High Court in this case at the instance of the directors of the company, wisdom lies to keep the hands back and relegate the accused to pursue the remedy under the Code.",[23],[43],['Rajasthan High Court'],['COURT']
7492,"Mr.Chhotaray then relied upon the judgment of Gujarat High Court in Commissioner of Income-Tax, Baroda vs. itxa538.12 Navsari Cotton and Silk Mills Ltd. Vol.135 ITR 546 in support of his contention that in order to qualify for deduction under section 37(1) certain conditions must be satisfied which included positive and negative tests inasmuch as expenditure must be in the nature of revenue and not capital expenditure.","[3, 46, 68, 243]","[12, 64, 168, 256]","['Chhotaray', 'Gujarat High Court', 'Commissioner of Income-Tax, Baroda vs. itxa538.12 Navsari Cotton and Silk Mills Ltd. Vol.135 ITR 546', 'section 37(1)']","['OTHER_PERSON', 'COURT', 'PRECEDENT', 'PROVISION']"
7493,The decision of the Supreme Court in the case of E.D. Sassoon & Co. Ltd. v. Commissioner of Income-tax need not detain us and this decision of the Supreme Court came to be considered by the Andhra Pradesh High Court in its judgment.,"[20, 49, 147, 190]","[33, 102, 160, 215]","['Supreme Court', 'E.D. Sassoon & Co. Ltd. v. Commissioner of Income-tax', 'Supreme Court', 'Andhra Pradesh High Court']","['COURT', 'PRECEDENT', 'COURT', 'COURT']"
7494,"Now, in Gannon Dunkerley's case(1), the actual decision was that the legislature had no power under List II, Entry 48, Sch. VII of the Government of India Act, 1935 to impose a tax on the supply of materials under an entire and indivisible contract for construction of buildings.","[8, 100, 135]","[24, 127, 164]","['Gannon Dunkerley', 'List II, Entry 48, Sch. VII', 'Government of India Act, 1935']","['OTHER_PERSON', 'PROVISION', 'STATUTE']"
7495,"In WP No.2157 of 1995, however, the Tribunal dismissed the appeal filed by the operator following the decision of a learned single Judge of this Court in WP No.5650 of 1987.","[3, 154]","[21, 172]","['WP No.2157 of 1995', 'WP No.5650 of 1987']","['CASE_NUMBER', 'CASE_NUMBER']"
7496,"Serious criticism against the provisions of Sub-rule (2) has been that it contains an arbitrary, uncertain and unreasonable power to put a Government servant under suspension without considering the reason behind the detention in custody and other mitigating circumstances.",[44],[56],['Sub-rule (2)'],['PROVISION']
7497,"Even though there were four respondents, charges were framed only against the first respondent who was the then Minister for Local Self Government, Government of Kerala for violating the directions of a Full Bench of this Court in People Council for Social Justice v. State of Kerala (1997 (2) KLT 301 (FB)).","[162, 231]","[168, 306]","['Kerala', 'People Council for Social Justice v. State of Kerala (1997 (2) KLT 301 (FB)']","['GPE', 'PRECEDENT']"
7498,"In the matter of Devender Pal Singh v. State of NCT of Delhi, (2002) 5 SCC 234, the Hon'ble Apex Court has been pleased to observe that there is a statutory presumption under Section 114 of the Evidence Act that judicial and official acts have been regularly performed.","[17, 92, 175, 194]","[78, 102, 186, 206]","['Devender Pal Singh v. State of NCT of Delhi, (2002) 5 SCC 234', 'Apex Court', 'Section 114', 'Evidence Act']","['PRECEDENT', 'COURT', 'PROVISION', 'STATUTE']"
7499,"11213 F-Hl Per Fazal Ali, J. (Concurring)-",[15],[24],['Fazal Ali'],['JUDGE']
7500,"Thus, it is held that at the time of alleged incidents, the age of the prosecutrix PW 2 Monika was above 16 years and the findings of the learned Addl. Sessions Judge (Fast Track) in this respect are liable to be confirmed one. 

Medical Evidence in respect of rape  

19.",[88],[94],['Monika'],['WITNESS']
7501,The above judgment and order of the Honble single Judge in the said writ petition was taken to Division Bench making an attempt to prefer appeal [W.A. (SR) No.86859 of 2013] by filing an application for condonation of delay.,[146],[172],['W.A. (SR) No.86859 of 2013'],['CASE_NUMBER']
7502,"Orders made by the State Government later on and right upto the 31st of October, 1961 when the direct recruits were appointed Assistant Engineers did not improve the position of any of the promotees in any manner.",[64],[85],"['31st of October, 1961']",['DATE']
7503,"He has also referred to the order passed by the Calcutta High Court dated 7th October, 2005 upholding the said decision and has submitted that the petitioners inspite of the said orders have even in the review DPC rejected his case for promotion to Sr. Administrative Grade without recording any reasons.","[48, 74]","[67, 91]","['Calcutta High Court', '7th October, 2005']","['COURT', 'DATE']"
7504,"In fact, the said position   is obtained from Exts.X7 and X8.",[],[],[],[]
7505,"During the course of his inquiry under Section. 202 Crl. P C., the learned Magistrate was requested by the police officials to examine the complainant's advocate, and some other witnesses, and to refer to some records which would show the complaints to be false and frivolous.  
 The learned Magistrate rightly refused to do so at that stage.","[39, 52]","[51, 61]","['Section. 202', 'Crl. P C.']","['PROVISION', 'STATUTE']"
7506,"Simultaneously, w.e.f. 1st April, 1976, the measure of penalty became ""tax sought to be evaded"" and this phrase was defined by cl. (a) of Expln. 4 below s. 271(1)(c) of the Act as under :","[23, 153]","[38, 165]","['1st April, 1976', 's. 271(1)(c)']","['DATE', 'PROVISION']"
